date,open,high,low,close,volume
2017-06-26,2381.09,2390.70,2377.88,2388.66,325674
2017-06-27,2386.76,2397.14,2383.47,2391.95,358034
2017-06-28,2382.91,2390.89,2380.75,2382.56,361177
2017-06-29,2396.81,2402.80,2393.57,2395.66,445132
2017-06-30,2382.15,2391.81,2381.40,2391.79,343530
2017-07-03,2397.66,2399.90,2384.55,2394.48,310992
2017-07-04,2395.24,2398.02,2376.41,2380.52,411776
2017-07-05,2377.01,2390.29,2375.63,2388.35,333721
2017-07-06,2390.31,2392.50,2380.82,2387.81,301473
2017-07-07,2376.29,2385.02,2372.83,2379.87,314370
2017-07-10,2386.30,2389.87,2378.04,2382.10,296262
2017-07-11,2386.42,2396.46,2382.69,2396.00,284462
2017-07-12,2395.41,2399.28,2390.45,2391.77,268926
2017-07-13,2405.76,2422.26,2402.92,2409.49,289261
2017-07-14,2418.27,2421.48,2411.34,2414.63,258766
2017-07-17,2427.76,2430.34,2419.91,2425.10,254205
2017-07-18,2425.07,2426.16,2419.17,2426.04,260662
2017-07-19,2430.09,2430.09,2419.64,2429.94,270965
2017-07-20,2436.06,2443.69,2427.95,2441.84,251917
2017-07-21,2438.78,2451.59,2437.84,2450.06,250132
2017-07-24,2451.41,2451.53,2443.65,2451.53,233408
2017-07-25,2450.76,2453.17,2437.14,2439.90,275200
2017-07-26,2446.82,2446.96,2429.62,2434.51,336109
2017-07-27,2443.28,2448.24,2435.49,2443.24,426498
2017-07-28,2433.46,2434.38,2399.06,2400.99,318652
2017-07-31,2392.02,2403.90,2388.39,2402.71,277570
2017-08-01,2397.12,2432.62,2394.27,2422.96,264036
2017-08-02,2431.94,2434.47,2424.18,2427.63,261570
2017-08-03,2423.21,2423.55,2374.11,2386.85,303575
2017-08-04,2389.74,2400.33,2383.45,2395.45,273566
2017-08-07,2402.57,2412.13,2395.74,2398.75,244124
2017-08-08,2404.68,2410.22,2383.94,2394.73,252854
2017-08-09,2379.70,2387.53,2366.33,2368.39,234073
2017-08-10,2360.95,2371.50,2339.06,2359.47,283873
2017-08-11,2323.06,2335.12,2310.20,2319.71,318581
2017-08-14,2336.02,2341.78,2327.80,2334.22,214025
2017-08-16,2355.74,2358.46,2343.72,2348.26,270521
2017-08-17,2351.61,2364.50,2346.74,2361.67,255766
2017-08-18,2340.19,2362.43,2340.19,2358.37,201479
2017-08-21,2363.38,2363.38,2351.96,2355.00,207225
2017-08-22,2360.29,2369.02,2359.97,2365.33,251864
2017-08-23,2376.53,2379.59,2360.71,2366.40,228616
2017-08-24,2370.12,2382.72,2368.29,2375.84,295531
2017-08-25,2381.47,2384.59,2372.67,2378.51,341961
2017-08-28,2376.38,2383.46,2366.23,2370.30,226869
2017-08-29,2356.20,2364.74,2332.85,2364.74,223090
2017-08-30,2368.13,2372.29,2363.43,2372.29,305637
2017-08-31,2373.96,2377.02,2355.29,2363.19,265050
2017-09-01,2367.45,2370.25,2351.37,2357.69,280060
2017-09-04,2316.89,2344.82,2316.89,2329.65,248495
2017-09-05,2340.62,2340.62,2319.94,2326.62,320428
2017-09-06,2324.84,2325.56,2314.31,2319.82,252682
2017-09-07,2328.94,2349.79,2328.92,2346.19,277036
2017-09-08,2350.19,2351.73,2340.63,2343.72,214593
2017-09-11,2354.86,2369.72,2354.35,2359.08,243613
2017-09-12,2372.02,2372.45,2359.12,2365.47,333574
2017-09-13,2370.54,2373.61,2360.17,2360.18,318872
2017-09-14,2365.54,2377.66,2358.43,2377.66,314263
2017-09-15,2368.44,2386.07,2365.37,2386.07,298739
2017-09-18,2390.58,2418.24,2389.65,2418.21,273478
2017-09-19,2419.30,2422.05,2411.68,2416.05,254586
2017-09-20,2420.82,2429.12,2405.78,2412.20,303286
2017-09-21,2412.01,2415.13,2401.89,2406.50,335339
2017-09-22,2404.35,2409.30,2381.81,2388.71,333617
2017-09-25,2388.77,2392.44,2374.69,2380.40,339346
2017-09-26,2371.62,2381.31,2365.34,2374.32,319125
2017-09-27,2376.89,2377.18,2368.92,2372.57,202619
2017-09-28,2374.10,2379.54,2365.67,2373.14,194772
2017-09-29,2378.66,2394.47,2378.66,2394.47,184191
2017-10-10,2425.63,2443.20,2421.10,2433.81,221745
2017-10-11,2442.49,2458.16,2439.81,2458.16,201771
2017-10-12,2461.70,2474.76,2459.48,2474.76,256211
2017-10-13,2473.65,2479.73,2468.14,2473.62,234801
2017-10-16,2483.17,2487.71,2470.24,2480.05,224415
2017-10-17,2484.96,2487.88,2478.76,2484.37,199049
2017-10-18,2481.53,2490.58,2475.67,2482.91,244245
2017-10-19,2485.72,2490.94,2468.67,2473.06,236625
2017-10-20,2477.30,2489.54,2476.88,2489.54,313211
2017-10-23,2497.65,2500.33,2485.48,2490.05,274201
2017-10-24,2489.31,2497.35,2487.17,2490.49,232007
2017-10-25,2495.87,2497.41,2481.48,2492.50,599435
2017-10-26,2489.60,2495.99,2480.63,2480.63,646883
2017-10-27,2485.44,2499.15,2479.67,2496.63,511226
2017-10-30,2513.87,2513.87,2497.42,2501.93,342006
2017-10-31,2500.21,2528.32,2498.05,2523.43,313788
2017-11-01,2535.97,2556.47,2535.83,2556.47,361796
2017-11-02,2560.34,2561.63,2542.02,2546.36,527728
2017-11-03,2558.37,2558.37,2539.72,2557.97,292767
2017-11-06,2557.29,2559.90,2529.94,2549.41,221187
2017-11-07,2548.30,2554.13,2540.67,2545.44,253922
2017-11-08,2534.48,2558.74,2533.73,2552.40,277039
2017-11-09,2559.93,2559.93,2536.54,2550.57,293540
2017-11-10,2541.18,2547.61,2534.60,2542.95,291525
2017-11-13,2548.27,2552.28,2527.20,2530.35,266531
2017-11-14,2532.55,2532.95,2520.99,2526.64,287772
2017-11-15,2525.60,2526.61,2511.76,2518.25,398215
2017-11-16,2522.42,2538.28,2514.51,2534.79,302931
2017-11-17,2546.05,2559.10,2533.99,2533.99,362192
2017-11-20,2536.80,2542.62,2523.52,2527.67,404260
2017-11-21,2533.85,2539.88,2525.96,2530.70,484887
2017-11-22,2546.61,2553.22,2535.19,2540.51,485671
2017-11-23,2542.34,2544.58,2532.45,2537.15,391292
2017-11-24,2539.79,2544.33,2533.98,2544.33,297938
2017-11-27,2544.74,2546.71,2506.69,2507.81,284887
2017-11-28,2512.52,2521.06,2500.93,2514.19,348243
2017-11-29,2517.26,2524.41,2508.66,2512.90,301209
2017-11-30,2502.22,2506.32,2474.28,2476.37,339022
2017-12-01,2488.92,2488.92,2472.75,2475.41,288568
2017-12-04,2486.72,2501.67,2476.29,2501.67,323847
2017-12-05,2490.73,2513.68,2487.15,2510.12,395430
2017-12-06,2510.19,2510.47,2474.29,2474.37,507624
2017-12-07,2479.55,2480.85,2452.40,2461.98,404854
2017-12-08,2470.09,2473.17,2459.02,2464.00,406382
2017-12-11,2467.81,2471.99,2457.98,2471.49,240138
2017-12-12,2471.23,2471.43,2455.39,2461.00,281191
2017-12-13,2462.42,2481.92,2457.70,2480.55,254953
2017-12-14,2486.57,2514.61,2469.48,2469.48,317787
2017-12-15,2488.39,2495.08,2475.99,2482.07,340759
2017-12-18,2488.83,2488.83,2477.29,2481.88,324358
2017-12-19,2487.83,2498.67,2470.49,2478.53,308391
2017-12-20,2473.82,2484.50,2470.62,2472.37,236176
2017-12-21,2471.34,2471.73,2429.83,2429.83,247330
2017-12-22,2437.59,2444.57,2426.94,2440.54,230413
2017-12-26,2447.67,2457.19,2427.34,2427.34,224641
2017-12-27,2420.86,2436.68,2411.48,2436.67,194850
2017-12-28,2439.31,2467.51,2437.26,2467.49,220336
2018-01-02,2474.86,2481.02,2465.94,2479.65,262205
2018-01-03,2484.63,2493.40,2481.91,2486.35,331095
2018-01-04,2502.50,2502.50,2466.45,2466.46,333836
2018-01-05,2476.85,2497.52,2475.51,2497.52,308770
2018-01-08,2510.70,2515.37,2494.18,2513.28,311429
2018-01-09,2510.73,2524.73,2498.41,2510.23,374323
2018-01-10,2516.33,2516.82,2493.98,2499.75,444022
2018-01-11,2496.86,2502.52,2483.82,2487.91,444340
2018-01-12,2499.87,2500.87,2482.15,2496.42,438776
2018-01-15,2510.97,2513.30,2496.18,2503.73,404551
2018-01-16,2504.16,2524.55,2498.55,2521.74,341607
2018-01-17,2517.19,2521.97,2506.49,2515.43,336713
2018-01-18,2527.67,2532.08,2512.69,2515.81,333112
2018-01-19,2519.67,2524.33,2513.09,2520.26,351845
2018-01-22,2516.90,2517.12,2488.44,2502.11,342994
2018-01-23,2510.35,2536.60,2507.96,2536.60,370008
2018-01-24,2533.86,2547.22,2531.31,2538.00,371087
2018-01-25,2536.96,2564.43,2536.73,2562.23,514605
2018-01-26,2560.69,2574.76,2553.53,2574.76,400649
2018-01-29,2588.87,2607.10,2587.55,2598.19,437475
2018-01-30,2590.41,2599.17,2567.07,2567.74,397039
2018-01-31,2557.37,2597.14,2553.01,2566.46,403051
2018-02-01,2578.91,2583.74,2564.59,2568.54,595147
2018-02-02,2565.99,2565.99,2519.60,2525.39,481818
2018-02-05,2487.34,2503.99,2476.24,2491.75,442350
2018-02-06,2437.02,2460.28,2409.38,2453.31,582837
2018-02-07,2483.72,2484.18,2396.56,2396.56,460075
2018-02-08,2400.17,2423.88,2393.46,2407.62,362416
2018-02-09,2346.73,2372.90,2346.73,2363.77,489112
2018-02-12,2380.49,2397.90,2367.31,2385.38,352288
2018-02-13,2402.89,2421.80,2388.54,2395.19,423416
2018-02-14,2412.47,2426.63,2408.02,2421.83,305739
2018-02-19,2452.52,2455.12,2428.15,2442.82,322137
2018-02-20,2433.35,2438.48,2411.23,2415.12,421486
2018-02-21,2417.73,2432.45,2404.02,2429.65,432275
2018-02-22,2417.18,2422.62,2405.23,2414.28,349493
2018-02-23,2427.13,2451.52,2427.13,2451.52,300578
2018-02-26,2465.35,2466.08,2447.86,2457.65,321260
2018-02-27,2474.08,2480.79,2456.14,2456.14,271232
2018-02-28,2447.11,2460.12,2426.21,2427.36,367557
2018-03-02,2406.57,2410.34,2387.25,2402.16,320397
2018-03-05,2405.92,2407.98,2374.80,2375.06,312254
2018-03-06,2400.67,2413.01,2392.87,2411.41,400111
2018-03-07,2413.39,2429.43,2395.24,2401.82,412972
2018-03-08,2420.67,2433.08,2407.59,2433.08,394849
2018-03-09,2443.43,2476.43,2436.03,2459.45,437265
2018-03-12,2485.64,2489.46,2474.91,2484.12,391304
2018-03-13,2483.05,2494.49,2478.76,2494.49,350203
2018-03-14,2477.43,2486.98,2474.77,2486.08,360866
2018-03-15,2486.00,2496.51,2471.04,2492.38,344010
2018-03-16,2495.11,2497.80,2476.88,2493.97,377766
2018-03-19,2491.99,2493.56,2470.91,2475.03,477219
2018-03-20,2456.80,2485.52,2456.80,2485.52,291496
2018-03-21,2488.22,2492.88,2483.78,2484.97,399074
2018-03-22,2494.84,2508.71,2485.34,2496.02,482138
2018-03-23,2446.73,2450.40,2412.62,2416.76,457953
2018-03-26,2414.68,2437.08,2399.44,2437.08,306904
2018-03-27,2455.00,2456.55,2444.92,2452.06,332129
2018-03-28,2425.94,2430.77,2409.47,2419.29,501307
2018-03-29,2421.70,2439.47,2413.71,2436.37,333359
2018-03-30,2454.10,2458.24,2445.72,2445.85,395329
2018-04-02,2454.72,2467.52,2440.89,2444.16,390319
2018-04-03,2422.26,2442.43,2416.44,2442.43,497141
2018-04-04,2447.97,2447.97,2405.91,2408.06,551704
2018-04-05,2426.92,2446.78,2420.92,2437.52,591043
2018-04-06,2420.88,2433.97,2417.24,2429.58,454309
2018-04-09,2424.15,2446.28,2424.15,2444.08,334425
2018-04-10,2439.94,2454.36,2419.55,2450.74,356390
2018-04-11,2456.53,2458.99,2441.20,2444.22,355188
2018-04-12,2450.95,2454.95,2441.58,2442.71,441569
2018-04-13,2449.42,2457.85,2442.35,2455.07,395886
2018-04-16,2466.04,2466.16,2449.97,2457.49,347174
2018-04-17,2459.39,2465.63,2449.08,2453.77,394701
2018-04-18,2467.55,2486.73,2467.55,2479.98,647286
2018-04-19,2483.26,2490.57,2476.51,2486.10,727031
2018-04-20,2478.59,2485.15,2472.37,2476.33,531719
2018-04-23,2473.70,2478.57,2466.57,2474.11,701423
2018-04-24,2478.47,2479.32,2454.44,2464.14,524280
2018-04-25,2444.19,2453.54,2436.51,2448.81,466096
2018-04-26,2460.62,2484.09,2456.20,2475.64,520917
2018-04-27,2497.75,2508.13,2484.19,2492.40,464958
2018-04-30,2502.29,2515.38,2500.22,2515.38,746292
2018-05-02,2515.75,2516.57,2501.71,2505.61,807589
2018-05-03,2506.94,2507.91,2487.25,2487.25,614102
2018-05-04,2486.47,2487.77,2461.38,2461.38,612024
2018-05-08,2468.45,2479.75,2444.08,2449.81,714734
2018-05-09,2450.71,2451.86,2428.79,2443.98,593366
2018-05-10,2458.67,2464.72,2448.01,2464.16,490005
2018-05-11,2469.30,2483.85,2468.41,2477.71,599901
2018-05-14,2482.97,2486.17,2471.91,2476.11,650708
2018-05-15,2476.87,2480.22,2456.20,2458.54,712620
2018-05-16,2446.64,2465.55,2444.67,2459.82,691813
2018-05-17,2468.72,2472.82,2448.43,2448.45,596772
2018-05-18,2459.73,2461.95,2452.34,2460.65,431377
2018-05-21,2464.07,2472.30,2447.69,2465.57,588088
2018-05-23,2462.98,2476.86,2460.07,2471.91,752676
2018-05-24,2477.48,2481.31,2457.84,2466.01,638126
2018-05-25,2452.80,2466.57,2444.77,2460.80,653592
2018-05-28,2465.00,2482.40,2463.14,2478.96,708362
2018-05-29,2476.70,2479.68,2457.18,2457.25,571837
2018-05-30,2446.81,2449.88,2399.58,2409.03,575922
2018-05-31,2428.83,2430.15,2415.50,2423.01,816930
2018-06-01,2419.63,2445.31,2418.11,2438.96,603023
2018-06-04,2444.62,2452.67,2441.25,2447.76,438929
2018-06-05,2450.39,2455.78,2432.81,2453.76,501364
2018-06-07,2468.26,2478.67,2466.01,2470.58,474147
2018-06-08,2467.88,2468.27,2449.11,2451.58,530160
2018-06-11,2454.25,2470.99,2448.00,2470.15,427947
2018-06-12,2474.78,2479.56,2462.84,2468.83,613166
2018-06-14,2450.86,2451.95,2422.37,2423.48,533448
2018-06-15,2432.18,2433.51,2403.97,2404.04,502362
2018-06-18,2404.68,2405.56,2365.31,2376.24,564819
2018-06-19,2373.12,2379.49,2336.54,2340.11,606305
2018-06-20,2350.24,2374.52,2345.22,2363.91,456004
2018-06-21,2364.16,2370.58,2337.83,2337.83,438264
2018-06-22,2323.08,2357.40,2320.76,2357.22,537264
2018-06-25,2351.89,2361.39,2337.22,2357.88,415080
2018-06-26,2334.75,2358.01,2326.61,2350.92,470915
2018-06-27,2349.38,2358.71,2342.02,2342.03,526625
2018-06-28,2327.37,2335.35,2310.80,2314.24,414371
2018-06-29,2325.68,2329.58,2296.39,2326.13,396663
2018-07-02,2322.23,2327.59,2271.53,2271.54,393266
2018-07-03,2285.88,2287.39,2252.36,2272.76,366028
2018-07-04,2270.95,2280.81,2261.34,2265.46,315103
2018-07-05,2264.74,2274.74,2243.90,2257.55,346884
2018-07-06,2261.44,2283.75,2247.35,2272.87,344433
2018-07-09,2276.92,2294.61,2267.25,2285.80,352639
2018-07-10,2299.09,2305.84,2292.13,2294.16,339919
2018-07-11,2277.22,2287.08,2262.77,2280.62,422989
2018-07-12,2285.93,2298.56,2277.73,2285.06,364408
2018-07-13,2293.07,2313.80,2293.07,2310.90,291563
2018-07-16,2312.26,2317.84,2299.79,2301.99,297122
2018-07-17,2302.95,2306.07,2290.24,2297.92,379034
2018-07-18,2313.78,2319.39,2287.10,2290.11,402772
2018-07-19,2298.91,2300.18,2278.94,2282.29,464516
2018-07-20,2281.36,2293.34,2269.55,2289.19,353236
2018-07-23,2289.61,2289.61,2264.42,2269.31,334291
2018-07-24,2273.15,2284.43,2263.13,2280.20,436133
2018-07-25,2284.38,2292.61,2269.67,2273.03,309320
2018-07-26,2284.51,2297.16,2276.54,2289.06,303334
2018-07-27,2292.33,2295.27,2284.44,2294.99,262144
2018-07-30,2290.18,2296.91,2283.29,2293.51,206498
2018-07-31,2292.23,2296.60,2286.02,2295.26,223927
2018-08-01,2301.17,2312.65,2301.13,2307.07,219035
2018-08-02,2304.14,2306.72,2265.46,2270.20,352057
2018-08-03,2278.33,2288.93,2272.94,2287.68,270494
2018-08-06,2288.51,2300.38,2283.26,2286.50,244549
2018-08-07,2290.85,2301.27,2279.55,2300.16,230340
2018-08-08,2305.73,2308.60,2298.41,2301.45,299691
2018-08-09,2303.04,2303.71,2291.91,2303.71,244883
2018-08-10,2295.21,2295.62,2277.89,2282.79,286161
2018-08-13,2266.43,2271.82,2238.55,2248.45,335381
2018-08-14,2249.86,2262.52,2247.37,2258.91,255216
2018-08-16,2233.05,2244.08,2218.09,2240.80,312519
2018-08-17,2244.61,2250.92,2240.14,2247.05,238378
2018-08-20,2257.35,2264.42,2245.06,2247.88,271600
2018-08-21,2248.04,2272.86,2244.59,2270.06,294337
2018-08-22,2273.68,2280.31,2268.91,2273.33,269271
2018-08-23,2282.57,2282.88,2268.06,2282.60,338386
2018-08-24,2276.16,2295.22,2271.35,2293.21,347292
2018-08-27,2297.32,2302.87,2289.41,2299.30,307045
2018-08-28,2312.14,2314.60,2299.45,2303.12,276889
2018-08-29,2304.66,2309.88,2300.21,2309.03,268215
2018-08-30,2313.11,2320.85,2305.46,2307.35,286926
2018-08-31,2298.13,2322.88,2295.72,2322.88,255909
2018-09-03,2317.93,2318.72,2302.17,2307.03,230513
2018-09-04,2308.96,2317.74,2302.17,2315.72,277014
2018-09-05,2310.90,2315.43,2288.01,2291.77,358187
2018-09-06,2288.80,2298.47,2284.50,2287.61,387511
2018-09-07,2278.08,2286.82,2264.90,2281.58,357561
2018-09-10,2277.35,2289.38,2276.60,2288.66,312613
2018-09-11,2286.91,2295.76,2275.13,2283.20,368211
2018-09-12,2286.28,2289.66,2271.00,2282.92,336830
2018-09-13,2285.28,2291.51,2281.63,2286.23,301309
2018-09-14,2304.70,2318.65,2304.15,2318.25,292236
2018-09-17,2314.55,2314.55,2295.26,2303.01,343167
2018-09-18,2287.73,2310.97,2287.42,2308.98,309235
2018-09-19,2319.22,2319.22,2301.79,2308.46,350949
2018-09-20,2314.41,2334.04,2311.56,2323.45,289086
2018-09-21,2332.04,2339.17,2325.12,2339.17,321704
2018-09-27,2331.70,2355.43,2331.70,2355.43,279230
2018-09-28,2356.13,2356.62,2337.47,2343.07,317870
2018-10-01,2349.64,2352.11,2333.32,2338.88,278310
2018-10-02,2338.28,2341.55,2308.90,2309.57,287868
2018-10-04,2311.06,2311.06,2270.22,2274.49,309502
2018-10-05,2269.94,2278.12,2250.99,2267.52,282139
2018-10-08,2258.73,2273.71,2253.83,2253.83,214644
2018-10-10,2256.03,2257.52,2222.95,2228.61,365684
2018-10-11,2176.16,2186.69,2129.67,2129.67,411919
2018-10-12,2131.66,2173.01,2129.13,2161.85,292574
2018-10-15,2155.34,2159.23,2141.28,2145.12,259176
2018-10-16,2156.00,2161.76,2140.19,2145.12,222512
2018-10-17,2169.44,2182.77,2159.37,2167.51,275160
2018-10-18,2158.80,2168.01,2146.61,2148.31,321763
2018-10-19,2130.06,2158.78,2117.62,2156.26,351771
2018-10-22,2143.08,2163.21,2136.92,2161.71,308740
2018-10-23,2147.30,2148.80,2094.69,2106.10,373468
2018-10-24,2119.19,2121.36,2092.10,2097.58,399734
2018-10-25,2046.67,2066.06,2033.81,2063.30,376015
2018-10-26,2066.57,2066.57,2008.86,2027.15,449198
2018-10-29,2026.68,2045.76,1993.77,1996.05,427305
2018-10-30,1985.95,2028.84,1985.95,2014.69,441585
2018-10-31,2022.84,2030.50,2006.63,2029.69,373028
2018-11-01,2035.11,2054.22,2023.43,2024.46,343814
2018-11-02,2046.61,2096.63,2044.94,2096.00,371979
2018-11-05,2079.81,2080.49,2052.67,2076.92,361302
2018-11-06,2085.81,2092.61,2068.59,2089.62,315816
2018-11-07,2090.32,2107.63,2072.48,2078.69,485225
2018-11-08,2109.97,2120.88,2092.36,2092.63,328035
2018-11-09,2093.89,2101.92,2082.47,2086.09,298072
2018-11-12,2065.92,2087.24,2065.52,2080.44,295529
2018-11-13,2047.62,2072.03,2032.05,2071.23,383421
2018-11-14,2071.41,2075.12,2060.86,2068.05,339046
2018-11-15,2061.47,2088.61,2058.73,2088.06,351043
2018-11-16,2097.94,2103.11,2086.54,2092.40,301605
2018-11-19,2096.13,2111.39,2089.37,2100.56,273198
2018-11-20,2074.67,2089.54,2074.67,2082.58,281685
2018-11-21,2057.07,2077.49,2049.76,2076.55,267904
2018-11-22,2079.01,2081.75,2066.20,2069.95,242499
2018-11-23,2073.26,2075.91,2047.96,2057.48,227202
2018-11-26,2060.17,2083.96,2060.17,2083.02,237711
2018-11-27,2091.75,2102.29,2079.49,2099.42,239211
2018-11-28,2104.13,2108.65,2094.32,2108.22,300076
2018-11-29,2133.95,2136.74,2108.90,2114.10,307230
2018-11-30,2116.83,2122.33,2093.83,2096.86,427355
2018-12-03,2127.78,2136.64,2113.60,2131.93,436588
2018-12-04,2125.67,2128.94,2105.45,2114.35,507518
2018-12-05,2086.57,2107.69,2086.57,2101.31,492716
2018-12-06,2094.62,2094.62,2064.00,2068.69,537410
2018-12-07,2081.68,2086.84,2065.62,2075.76,371591
2018-12-10,2048.45,2061.78,2043.21,2053.79,344164
2018-12-11,2058.16,2060.94,2047.17,2052.97,273933
2018-12-12,2062.77,2084.77,2061.13,2082.57,457127
2018-12-13,2087.43,2104.43,2084.37,2095.55,379819
2018-12-14,2095.64,2095.64,2061.40,2069.38,448238
2018-12-17,2071.21,2075.93,2065.51,2071.09,444522
2018-12-18,2057.39,2074.31,2054.26,2062.11,429530
2018-12-19,2068.95,2080.65,2063.01,2078.84,418797
2018-12-20,2063.70,2071.08,2047.52,2060.12,421065
2018-12-21,2052.70,2061.51,2049.76,2061.49,311389
2018-12-24,2050.38,2059.94,2046.18,2055.01,285275
2018-12-26,2028.81,2037.83,2014.28,2028.01,321499
2018-12-27,2032.09,2035.57,2021.39,2028.44,398021
2018-12-28,2036.70,2046.97,2035.41,2041.04,352678
2019-01-02,2050.55,2053.45,2004.27,2010.00,326368
2019-01-03,2011.81,2014.72,1991.65,1993.70,427976
2019-01-04,1992.40,2011.56,1984.53,2010.25,408991
2019-01-07,2034.24,2048.06,2030.90,2037.10,440191
2019-01-08,2038.68,2042.70,2023.59,2025.27,397831
2019-01-09,2034.19,2068.23,2034.19,2064.71,386248
2019-01-10,2065.73,2072.81,2057.16,2063.28,382877
2019-01-11,2070.36,2076.99,2063.99,2075.57,380061
2019-01-14,2070.49,2073.94,2059.46,2064.52,432891
2019-01-15,2069.14,2098.01,2067.58,2097.18,439489
2019-01-16,2098.65,2106.35,2091.92,2106.10,500078
2019-01-17,2110.14,2117.43,2101.70,2107.06,475885
2019-01-18,2116.43,2124.50,2113.44,2124.28,456738
2019-01-21,2133.87,2134.17,2114.45,2124.61,398035
2019-01-22,2126.03,2129.37,2108.91,2117.77,419441
2019-01-23,2108.72,2131.05,2106.74,2127.78,408600
2019-01-24,2127.88,2145.08,2125.48,2145.03,413652
2019-01-25,2147.92,2178.01,2146.64,2177.73,410002
2019-01-28,2184.41,2188.15,2169.17,2177.30,371619
2019-01-29,2172.83,2183.36,2162.53,2183.36,552587
2019-01-30,2183.49,2206.20,2177.88,2206.20,480390
2019-01-31,2222.88,2222.88,2201.22,2204.85,545248
2019-02-01,2211.93,2218.78,2201.41,2203.46,479379
2019-02-07,2215.77,2215.79,2196.77,2203.42,427843
2019-02-08,2192.01,2192.48,2171.96,2177.05,391029
2019-02-11,2180.54,2181.58,2167.36,2180.73,406060
2019-02-12,2182.71,2195.05,2178.59,2190.47,429940
2019-02-13,2200.00,2203.71,2194.75,2201.48,421990
2019-02-14,2195.92,2225.85,2186.09,2225.85,573362
2019-02-15,2210.94,2210.94,2187.71,2196.09,400592
2019-02-18,2207.36,2217.32,2203.00,2210.89,314371
2019-02-19,2208.96,2213.87,2193.34,2205.63,389094
2019-02-20,2216.74,2234.68,2213.83,2229.76,374342
2019-02-21,2224.26,2234.31,2213.19,2228.66,382511
2019-02-22,2222.32,2230.50,2217.08,2230.50,409311
2019-02-25,2241.13,2241.76,2224.64,2232.56,339234
2019-02-26,2230.37,2235.70,2221.76,2226.60,331962
2019-02-27,2234.46,2237.77,2228.16,2234.79,301513
2019-02-28,2231.58,2233.93,2195.44,2195.44,510022
2019-03-04,2210.97,2216.02,2188.56,2190.66,373166
2019-03-05,2183.35,2185.74,2171.33,2179.23,313146
2019-03-06,2177.11,2179.01,2168.46,2175.60,328943
2019-03-07,2173.19,2181.19,2155.19,2165.79,292578
2019-03-08,2152.80,2159.67,2137.44,2137.44,313315
2019-03-11,2140.29,2145.31,2125.54,2138.10,272103
2019-03-12,2154.61,2161.69,2150.96,2157.18,355283
2019-03-13,2152.66,2154.11,2134.16,2148.41,285601
2019-03-14,2154.35,2158.34,2142.31,2155.68,341010
2019-03-15,2152.96,2181.77,2152.59,2176.11,387136
2019-03-18,2179.69,2183.90,2172.34,2179.49,257951
2019-03-19,2183.03,2183.76,2171.05,2177.62,319703
2019-03-20,2171.41,2177.19,2152.21,2177.10,317607
2019-03-21,2183.11,2200.32,2173.70,2184.88,342747
2019-03-22,2192.72,2195.42,2178.77,2186.95,333618
2019-03-25,2158.80,2159.25,2143.70,2144.86,307071
2019-03-26,2152.98,2153.90,2143.63,2148.80,301254
2019-03-27,2147.19,2152.91,2132.42,2145.62,363169
2019-03-28,2131.25,2136.40,2120.93,2128.10,288036
2019-03-29,2138.45,2143.30,2124.07,2140.67,364619
2019-04-01,2153.31,2171.49,2153.31,2168.28,263313
2019-04-02,2177.20,2181.37,2171.84,2177.18,257453
2019-04-03,2176.81,2203.29,2172.83,2203.27,358645
2019-04-04,2201.04,2216.15,2198.66,2206.53,431013
2019-04-05,2206.36,2214.82,2205.26,2209.61,517153
2019-04-08,2217.66,2217.87,2202.49,2210.60,347910
2019-04-09,2212.32,2221.62,2203.54,2213.56,414809
2019-04-10,2206.20,2225.02,2203.82,2224.39,399695
2019-04-11,2227.69,2230.41,2217.18,2224.44,402016
2019-04-12,2221.10,2233.45,2212.88,2233.45,449634
2019-04-15,2242.31,2251.22,2240.29,2242.88,404160
2019-04-16,2241.06,2249.89,2235.72,2248.63,569056
2019-04-17,2249.05,2252.05,2242.01,2245.89,452475
2019-04-18,2248.80,2250.11,2210.43,2213.77,573343
2019-04-19,2223.42,2225.37,2215.58,2216.15,525264
2019-04-22,2218.50,2227.94,2207.25,2216.65,493984
2019-04-23,2217.61,2223.92,2212.14,2220.51,481178
2019-04-24,2229.75,2229.75,2190.29,2201.03,575100
2019-04-25,2195.47,2200.89,2187.44,2190.50,441137
2019-04-26,2178.13,2186.52,2168.15,2179.31,570172
2019-04-29,2183.41,2216.43,2181.82,2216.43,380823
2019-04-30,2213.43,2215.77,2186.33,2203.59,381414
2019-05-02,2192.94,2217.03,2191.30,2212.75,369059
2019-05-03,2209.44,2211.36,2192.36,2196.32,617878
2019-05-07,2172.39,2179.51,2160.44,2176.99,484097
2019-05-08,2151.34,2179.34,2151.34,2168.01,456334
2019-05-09,2159.79,2164.98,2102.01,2102.01,743507
2019-05-10,2118.42,2124.92,2090.39,2108.04,714766
2019-05-13,2091.80,2101.09,2077.72,2079.01,505751
2019-05-14,2060.24,2093.41,2056.74,2081.84,696195
2019-05-15,2081.92,2100.01,2076.46,2092.78,577795
2019-05-16,2094.88,2095.58,2062.44,2067.69,745164
2019-05-17,2081.57,2082.83,2053.79,2055.80,537380
2019-05-20,2066.53,2077.10,2051.69,2055.71,640195
2019-05-21,2056.95,2076.47,2053.69,2061.25,526859
2019-05-22,2068.65,2070.80,2048.01,2064.86,509974
2019-05-23,2063.25,2065.86,2046.82,2059.59,509269
